"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"FulfillmentStepDefinitionGroup","Fulfillment Step Definition Group","Id","Fulfillment Step Definition Group ID","id",18,false,"[]",,false,false,,"[]",false
"FulfillmentStepDefinitionGroup","Fulfillment Step Definition Group","OwnerId","Owner ID","reference",18,false,"[""Group"",""User""]","Owner",false,true,,"[]",false
"FulfillmentStepDefinitionGroup","Fulfillment Step Definition Group","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"FulfillmentStepDefinitionGroup","Fulfillment Step Definition Group","Name","Fulfillment Step Definition Group Name","string",255,false,"[]",,false,true,,"[]",false
"FulfillmentStepDefinitionGroup","Fulfillment Step Definition Group","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"FulfillmentStepDefinitionGroup","Fulfillment Step Definition Group","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"FulfillmentStepDefinitionGroup","Fulfillment Step Definition Group","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"FulfillmentStepDefinitionGroup","Fulfillment Step Definition Group","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"FulfillmentStepDefinitionGroup","Fulfillment Step Definition Group","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"FulfillmentStepDefinitionGroup","Fulfillment Step Definition Group","LastViewedDate","Last Viewed Date","datetime",0,true,"[]",,false,false,,"[]",false
"FulfillmentStepDefinitionGroup","Fulfillment Step Definition Group","LastReferencedDate","Last Referenced Date","datetime",0,true,"[]",,false,false,,"[]",false
"FulfillmentStepDefinitionGroup","Fulfillment Step Definition Group","UsageType","Usage Type","picklist",255,true,"[]",,false,true,,"[""Order Fulfillment"",""Stage Management"",""Integration Orchestrator"",""Fulfillment"",""Insurance Rule Action""]",false
